QtrNum,Force Name,Region,Financial Year,Financial Quarter,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC
33,Warwickshire,West Midlands,2016/17,Q1,556.75,12,44,0,56,0.215536596,0.790300853,1.005837449,-0.399674651,0.606627663,0.034314728
44,Hampshire,South East,2018/19,Q4,1969.331,87,110,1,198,0.441774389,0.55856532,1.005417576,0.192033387,-0.116454477,0.033676943
23,South Yorkshire,Yorkshire,2013/14,Q3,1384.969,74,57,8,139,0.534307988,0.411561558,1.003632572,0.434048098,-0.57514889,0.030965536
11,Nottinghamshire,East Midlands,2010/11,Q3,1135.992,68,45,1,114,0.598595765,0.39612955,1.003528194,0.602187973,-0.623301235,0.030806986
28,Lancashire,North West,2014/15,Q4,1485.042,40,106,3,149,0.269352651,0.713784526,1.003338626,-0.258922781,0.367874508,0.030519034
8,Lancashire,North West,2009/10,Q4,1485.042,49,97,3,149,0.329956998,0.653180179,1.003338626,-0.100416643,0.178771353,0.030519034
43,Surrey,South East,2018/19,Q3,1176.549,48,70,0,118,0.407972809,0.594960346,1.002933155,0.103627879,-0.00289143,0.029903125
25,Merseyside,North West,2014/15,Q1,1406.447,50,89,2,141,0.355505753,0.632800241,1.002526224,-0.033595783,0.115180027,0.029285001
35,Leicestershire,East Midlands,2016/17,Q3,1069.906,41,65,1,107,0.383211235,0.607530007,1.000087858,0.038865835,0.036329563,0.025581141
3,Sussex,South East,2008/09,Q3,1680.791,43,125,0,168,0.255831927,0.743697461,0.999529388,-0.294285226,0.461211551,0.024732829
31,Essex,East,2015/16,Q3,1802.164,60,111,9,180,0.332933074,0.615926187,0.998799221,-0.092632939,0.06252808,0.023623711
15,South Yorkshire,Yorkshire,2011/12,Q3,1384.969,71,62,5,138,0.512646853,0.44766345,0.996412194,0.377395019,-0.462500509,0.019997834
42,North Yorkshire,Yorkshire,2018/19,Q2,813.233,11,70,0,81,0.135262588,0.860761922,0.99602451,-0.60962532,0.826486653,0.019408944
41,Lincolnshire,East Midlands,2018/19,Q1,743.413,27,46,1,74,0.363189775,0.618767764,0.995409012,-0.013498799,0.071394627,0.018474008
39,Gloucestershire,South West,2017/18,Q3,623.129,17,44,1,62,0.272816704,0.706113822,0.994978568,-0.24986281,0.343939686,0.017820166
20,Bedfordshire,East,2012/13,Q4,664.479,34,32,0,66,0.511679075,0.481580306,0.993259381,0.374863867,-0.356670071,0.015208733
7,Essex,East,2009/10,Q3,1802.164,67,108,4,179,0.371775266,0.599279533,0.993250337,0.008955911,0.010585687,0.015194996
37,West Mercia,West Midlands,2017/18,Q1,1258.711,31,92,2,125,0.246283698,0.730906459,0.993079428,-0.319257904,0.42129991,0.014935387
6,Gwent,Wales,2009/10,Q2,584.133,8,44,6,58,0.136955111,0.753253112,0.992924557,-0.605198651,0.491027954,0.014700138
4,Cleveland,North East,2008/09,Q4,564.3,9,44,3,56,0.159489633,0.779727096,0.99237994,-0.546261294,0.573634469,0.013872869
19,Cleveland,North East,2012/13,Q3,564.3,18,38,0,56,0.318979266,0.673400673,0.99237994,-0.129128079,0.241865164,0.013872869
37,North Wales,Wales,2017/18,Q1,695.822,18,48,3,69,0.258686848,0.689831595,0.991632918,-0.286818393,0.293134409,0.012738148
14,Humberside,Yorkshire,2011/12,Q2,927.866,22,70,0,92,0.237103202,0.75441928,0.991522483,-0.343268805,0.494666739,0.012570398
26,Humberside,Yorkshire,2014/15,Q2,927.866,23,65,4,92,0.247880621,0.700532189,0.991522483,-0.315081273,0.326523369,0.012570398
29,Lancashire,North West,2015/16,Q1,1485.042,31,113,3,147,0.208748305,0.76092124,0.989870994,-0.41742892,0.51495474,0.010061798
30,Northumbria,North East,2015/16,Q2,1444.759,47,93,3,143,0.325313772,0.643705974,0.989784455,-0.112560653,0.149209083,0.009930347
41,Dyfed-Powys,Wales,2018/19,Q1,515.87,5,46,0,51,0.096923644,0.891697521,0.988621164,-0.709897963,0.923014702,0.008163316
24,Derbyshire,East Midlands,2013/14,Q4,1041.998,54,48,1,103,0.51823516,0.460653475,0.988485583,0.392010817,-0.421967857,0.007957369
33,Thames Valley,South East,2016/17,Q1,2379.191,49,181,5,235,0.205952359,0.760762797,0.987730703,-0.424741506,0.514460352,0.006810713
40,Essex,East,2017/18,Q4,1802.164,81,91,6,178,0.44945965,0.504948495,0.987701452,0.212133611,-0.283754535,0.006766281
5,South Wales,Wales,2009/10,Q1,1317.325,41,86,3,130,0.311236787,0.652838138,0.986848348,-0.149377956,0.177704084,0.005470421
38,West Mercia,West Midlands,2017/18,Q2,1258.711,40,82,2,124,0.317785417,0.651460105,0.985134793,-0.132250503,0.173404221,0.002867543
36,Kent,South East,2016/17,Q4,1820.435,55,119,5,179,0.302125591,0.653689915,0.983281468,-0.173207608,0.180361875,5.23573E-05
30,Essex,East,2015/16,Q2,1802.164,43,128,6,177,0.238602036,0.710257224,0.982152568,-0.339348717,0.356868302,-0.001662435
29,Essex,East,2015/16,Q1,1802.164,56,115,6,177,0.310737536,0.638121725,0.982152568,-0.15068371,0.131784603,-0.001662435
22,South Yorkshire,Yorkshire,2013/14,Q2,1384.969,66,69,1,136,0.476544962,0.498206097,0.981971438,0.282973222,-0.304792775,-0.00193757
24,Staffordshire,West Midlands,2013/14,Q4,1120.348,32,75,3,110,0.285625538,0.669434854,0.981837786,-0.216362263,0.229490657,-0.002140586
26,Merseyside,North West,2014/15,Q2,1406.447,47,88,3,138,0.334175408,0.625690126,0.981195879,-0.089383707,0.092994404,-0.003115638
34,South Wales,Wales,2016/17,Q2,1317.325,18,107,4,129,0.13664054,0.812252102,0.979257207,-0.606021388,0.675121931,-0.006060467
24,Bedfordshire,East,2013/14,Q4,664.479,31,31,3,65,0.466530921,0.466530921,0.978209996,0.256782245,-0.403628519,-0.007651172
24,Cambridgeshire,East,2013/14,Q4,849.035,20,63,0,83,0.235561549,0.74201888,0.97758043,-0.347300883,0.45597389,-0.008607479
31,Hertfordshire,East,2015/16,Q3,1176.72,34,78,3,115,0.288938745,0.662859474,0.977292814,-0.207696817,0.208973561,-0.009044365
35,West Mercia,West Midlands,2016/17,Q3,1258.711,29,93,1,123,0.230394427,0.738851094,0.977190157,-0.360815104,0.446089479,-0.0092003
41,Wiltshire,South West,2018/19,Q1,706.314,13,56,0,69,0.184054118,0.792848506,0.976902624,-0.482014721,0.61457708,-0.009637061
31,Wiltshire,South West,2015/16,Q3,706.314,26,43,0,69,0.368108235,0.608794389,0.976902624,-0.000634933,0.040274801,-0.009637061
14,Thames Valley,South East,2011/12,Q2,2379.191,101,126,5,232,0.424514047,0.529591781,0.975121375,0.146890252,-0.206860328,-0.012342765
16,South Yorkshire,Yorkshire,2011/12,Q4,1384.969,77,54,4,135,0.555969123,0.389900424,0.974751059,0.490701177,-0.642737918,-0.012905272
14,Cleveland,North East,2011/12,Q2,564.3,17,36,2,55,0.301258196,0.637958533,0.974658869,-0.175476214,0.131275396,-0.013045308
23,Humberside,Yorkshire,2013/14,Q3,927.866,30,60,0,90,0.323322549,0.646645097,0.969967646,-0.117768549,0.15838,-0.020171242
5,Humberside,Yorkshire,2009/10,Q1,927.866,25,60,5,90,0.269435457,0.646645097,0.969967646,-0.258706209,0.15838,-0.020171242
32,Hertfordshire,East,2015/16,Q4,1176.72,40,74,0,114,0.339927935,0.62886668,0.968794616,-0.074338401,0.102906177,-0.021953067
6,Northamptonshire,East Midlands,2009/10,Q2,733.128,33,37,1,71,0.450126035,0.504686767,0.968452985,0.213876493,-0.284571204,-0.022472001
30,South Yorkshire,Yorkshire,2015/16,Q2,1384.969,49,83,2,134,0.353798533,0.599291392,0.967530681,-0.038060891,0.010622692,-0.023872974
9,Cambridgeshire,East,2010/11,Q1,849.035,37,44,1,82,0.435788866,0.518235408,0.965802352,0.176378698,-0.242295509,-0.026498293
42,Norfolk,East,2018/19,Q2,892.87,32,52,2,86,0.358394839,0.582391614,0.96318613,-0.026039595,-0.042109524,-0.030472315
22,Bedfordshire,East,2013/14,Q2,664.479,39,23,2,64,0.586925998,0.346135845,0.963160612,0.571666569,-0.77929611,-0.030511078
15,Gloucestershire,South West,2011/12,Q3,623.129,23,36,1,60,0.369104953,0.577729491,0.962882485,0.001971907,-0.056656699,-0.03093355
19,Thames Valley,South East,2012/13,Q3,2379.191,102,125,2,229,0.428717156,0.525388672,0.962512047,0.15788317,-0.21997525,-0.031496243
19,South Yorkshire,Yorkshire,2012/13,Q3,1384.969,68,63,2,133,0.490985719,0.454883828,0.960310303,0.320741941,-0.439970832,-0.034840676
9,Humberside,Yorkshire,2010/11,Q1,927.866,22,66,1,89,0.237103202,0.711309607,0.959190228,-0.343268805,0.360152043,-0.036542062
8,Humberside,Yorkshire,2009/10,Q4,927.866,29,58,2,89,0.31254513,0.625090261,0.959190228,-0.145956081,0.091122652,-0.036542062
42,Dorset,South West,2018/19,Q2,771.884,19,52,3,74,0.246150976,0.673676356,0.958693275,-0.319605029,0.242725372,-0.037296929
7,Sussex,South East,2009/10,Q3,1680.791,42,119,0,161,0.249882347,0.707999983,0.95788233,-0.309845907,0.349825056,-0.038528749
12,Cleveland,North East,2010/11,Q4,564.3,18,36,0,54,0.318979266,0.637958533,0.956937799,-0.129128079,0.131275396,-0.039963485
23,Cleveland,North East,2013/14,Q3,564.3,17,35,2,54,0.301258196,0.620237462,0.956937799,-0.175476214,0.075980512,-0.039963485
25,Leicestershire,East Midlands,2014/15,Q1,1069.906,41,61,0,102,0.383211235,0.570143545,0.953354781,0.038865835,-0.080327052,-0.045406064
4,South Yorkshire,Yorkshire,2008/09,Q4,1384.969,52,77,3,132,0.375459667,0.555969123,0.953089925,0.018592188,-0.124555366,-0.045808378
25,South Yorkshire,Yorkshire,2014/15,Q1,1384.969,69,62,1,132,0.498206097,0.44766345,0.953089925,0.3396263,-0.462500509,-0.045808378
42,Suffolk,East,2018/19,Q2,745.274,19,50,2,71,0.254939794,0.670894195,0.952669756,-0.296618532,0.234044223,-0.046446611
31,Suffolk,East,2015/16,Q3,745.274,23,48,0,71,0.30861133,0.644058427,0.952669756,-0.156244643,0.150308836,-0.046446611
41,Warwickshire,West Midlands,2018/19,Q1,556.75,17,35,1,53,0.305343511,0.628648406,0.9519533,-0.164791377,0.102225098,-0.047534902
40,Hertfordshire,East,2017/18,Q4,1176.72,42,66,4,112,0.356924332,0.560881093,0.951798219,-0.029885596,-0.109228592,-0.04777047
10,Essex,East,2010/11,Q2,1802.164,68,97,6,171,0.37732415,0.538241803,0.94885926,0.023468604,-0.179869751,-0.052234726
7,Humberside,Yorkshire,2009/10,Q3,927.866,33,51,4,88,0.355654804,0.549648333,0.94841281,-0.033205953,-0.144278065,-0.052912882
2,Staffordshire,West Midlands,2008/09,Q2,1120.348,32,70,4,106,0.285625538,0.624805864,0.946134594,-0.216362263,0.090235251,-0.056373475
38,Cheshire,North West,2017/18,Q2,1048.087,31,68,0,99,0.295776973,0.648801101,0.944578074,-0.189811944,0.165107358,-0.058737817
12,Leicestershire,East Midlands,2010/11,Q4,1069.906,36,63,2,101,0.336478158,0.588836776,0.944008165,-0.083361036,-0.021998745,-0.059603505
44,Cumbria,North West,2018/19,Q4,497.906,10,36,1,47,0.200841123,0.723028041,0.943953276,-0.438109564,0.39671696,-0.05968688
42,Lincolnshire,East Midlands,2018/19,Q2,743.413,16,54,0,70,0.21522357,0.726379549,0.94160312,-0.400493347,0.407174638,-0.063256751
38,Lincolnshire,East Midlands,2017/18,Q2,743.413,16,53,1,70,0.21522357,0.712928076,0.94160312,-0.400493347,0.365202137,-0.063256751
8,Cleveland,North East,2009/10,Q4,564.3,17,36,0,53,0.301258196,0.637958533,0.939216729,-0.175476214,0.131275396,-0.066881662
16,Thames Valley,South East,2011/12,Q4,2379.191,103,116,4,223,0.432920266,0.487560688,0.937293391,0.168876088,-0.338009543,-0.069803198
7,Staffordshire,West Midlands,2009/10,Q3,1120.348,35,66,4,105,0.312402932,0.589102672,0.937208796,-0.14632799,-0.021169074,-0.069931697
37,Hertfordshire,East,2017/18,Q1,1176.72,47,61,2,110,0.399415324,0.518390101,0.934801822,0.081246417,-0.241812822,-0.073587873
20,Leicestershire,East Midlands,2012/13,Q4,1069.906,11,87,2,100,0.10281277,0.813155548,0.93466155,-0.694495392,0.677940946,-0.073800946
5,Leicestershire,East Midlands,2009/10,Q1,1069.906,50,49,1,100,0.467330775,0.457984159,0.93466155,0.258874203,-0.430296898,-0.073800946
36,Wiltshire,South West,2016/17,Q4,706.314,18,48,0,66,0.254844163,0.679584434,0.934428597,-0.296868649,0.261160293,-0.074154799
35,Hampshire,South East,2016/17,Q3,1969.331,75,107,2,184,0.380839991,0.54333172,0.934327444,0.032664022,-0.16398773,-0.074308449
36,South Wales,Wales,2016/17,Q4,1317.325,29,92,2,123,0.220143093,0.698384985,0.93371036,-0.387626703,0.319823469,-0.075245796
6,South Wales,Wales,2009/10,Q2,1317.325,36,82,5,123,0.273281081,0.622473573,0.93371036,-0.248648267,0.082957827,-0.075245796
35,Derbyshire,East Midlands,2016/17,Q3,1041.998,16,79,2,97,0.153551158,0.758158845,0.930903898,-0.56179293,0.506335265,-0.079508791
18,Staffordshire,West Midlands,2012/13,Q2,1120.348,28,75,1,104,0.249922346,0.669434854,0.928282998,-0.309741294,0.229490657,-0.08348992
1,Northumbria,North East,2008/09,Q1,1444.759,34,100,0,134,0.235333367,0.692156962,0.927490329,-0.347897677,0.300390229,-0.084693978
37,South Wales,Wales,2017/18,Q1,1317.325,19,100,3,122,0.144231682,0.759114114,0.926119219,-0.586167325,0.509315982,-0.086776684
31,Thames Valley,South East,2015/16,Q3,2379.191,70,146,4,220,0.294217656,0.613653969,0.924684063,-0.193890219,0.055438101,-0.088956676
5,Hampshire,South East,2009/10,Q1,1969.331,32,148,2,182,0.162491729,0.751524249,0.924171711,-0.538409535,0.485633399,-0.089734934
43,Cumbria,North West,2018/19,Q3,497.906,7,38,1,46,0.140588786,0.763196266,0.923869164,-0.595695047,0.522053482,-0.090194501
41,West Mercia,West Midlands,2018/19,Q1,1258.711,26,89,1,116,0.206560521,0.707072553,0.921577709,-0.423150905,0.346931203,-0.093675204
37,Derbyshire,East Midlands,2017/18,Q1,1041.998,33,63,0,96,0.316699264,0.604607686,0.921306951,-0.135091254,0.027211073,-0.094086484
27,Essex,East,2014/15,Q3,1802.164,52,108,6,166,0.288541997,0.599279533,0.921114837,-0.208734481,0.010585687,-0.094378303
31,North Wales,Wales,2015/16,Q3,695.822,6,58,0,64,0.086228949,0.83354651,0.91977546,-0.737869136,0.741566668,-0.096412808
16,Cambridgeshire,East,2011/12,Q4,849.035,24,51,3,78,0.282673859,0.600681951,0.918690042,-0.224082158,0.014961638,-0.098061549
28,Cambridgeshire,East,2014/15,Q4,849.035,28,47,3,78,0.329786169,0.553569641,0.918690042,-0.100863433,-0.132042446,-0.098061549
31,Avon and Somerset,South West,2015/16,Q3,1680.715,54,99,1,154,0.321291831,0.589035024,0.916276704,-0.123079739,-0.021380155,-0.101727393
24,Humberside,Yorkshire,2013/14,Q4,927.866,32,52,1,85,0.344877385,0.560425751,0.916080555,-0.061393485,-0.110649391,-0.102025342
36,Warwickshire,West Midlands,2016/17,Q4,556.75,11,40,0,51,0.197575213,0.718455321,0.916030534,-0.446651306,0.382448745,-0.102101322
31,Leicestershire,East Midlands,2015/16,Q3,1069.906,37,58,3,98,0.345824773,0.542103699,0.915968319,-0.058915662,-0.167819514,-0.102195827
24,Lancashire,North West,2013/14,Q4,1485.042,50,84,2,136,0.336690814,0.565640568,0.915799014,-0.08280485,-0.09437765,-0.102452999
34,Gloucestershire,South West,2016/17,Q2,623.129,17,38,2,57,0.272816704,0.609825574,0.914738361,-0.24986281,0.043492397,-0.104064125
11,Gloucestershire,South West,2010/11,Q3,623.129,25,31,1,57,0.401201035,0.497489284,0.914738361,0.085916812,-0.30702944,-0.104064125
44,Lincolnshire,East Midlands,2018/19,Q4,743.413,15,49,4,68,0.201772097,0.659122184,0.914700173,-0.43567467,0.197312131,-0.104122131
29,Northumbria,North East,2015/16,Q1,1444.759,32,96,4,132,0.221490228,0.664470683,0.91364719,-0.384103373,0.214001003,-0.105721606
13,South Wales,Wales,2011/12,Q1,1317.325,27,91,2,120,0.204960811,0.690793844,0.910936937,-0.427334827,0.296136905,-0.10983846
10,Merseyside,North West,2010/11,Q2,1406.447,69,54,5,128,0.490597939,0.383946213,0.910094728,0.319727733,-0.661316783,-0.111117769
21,South Yorkshire,Yorkshire,2013/14,Q1,1384.969,55,66,5,126,0.397120802,0.476544962,0.909767655,0.075245267,-0.372381804,-0.11161459
40,Cheshire,North West,2017/18,Q4,1048.087,28,66,1,95,0.267153395,0.629718716,0.906413303,-0.264674773,0.105564776,-0.116709826
1,Kent,South East,2008/09,Q1,1820.435,52,110,3,165,0.285646013,0.604251182,0.906376773,-0.216308711,0.026098675,-0.116765316
32,West Mercia,West Midlands,2015/16,Q4,1258.711,28,84,2,114,0.222449792,0.667349376,0.905688438,-0.381593704,0.222983358,-0.117810891
26,Essex,East,2014/15,Q2,1802.164,41,119,3,163,0.227504267,0.660317263,0.904468184,-0.368374102,0.201041126,-0.119664449
43,Essex,East,2018/19,Q3,1802.164,77,83,3,163,0.427264111,0.460557419,0.904468184,0.154082839,-0.422267581,-0.119664449
11,Cleveland,North East,2010/11,Q3,564.3,17,33,1,51,0.301258196,0.584795322,0.903774588,-0.175476214,-0.034609257,-0.120718016
17,Cleveland,North East,2012/13,Q1,564.3,20,31,0,51,0.354421407,0.549353181,0.903774588,-0.036431809,-0.145199025,-0.120718016
12,South Yorkshire,Yorkshire,2010/11,Q4,1384.969,67,53,5,125,0.483765341,0.382680046,0.902547277,0.301857581,-0.665267594,-0.122582292
13,Lancashire,North West,2011/12,Q1,1485.042,42,91,1,134,0.282820284,0.612777282,0.902331382,-0.223699195,0.052702582,-0.122910235
20,Lancashire,North West,2012/13,Q4,1485.042,49,83,2,134,0.329956998,0.558906751,0.902331382,-0.100416643,-0.115389111,-0.122910235
22,Derbyshire,East Midlands,2013/14,Q2,1041.998,32,61,1,94,0.307102317,0.585413792,0.902113056,-0.160191353,-0.032679451,-0.123241871
1,Gloucestershire,South West,2008/09,Q1,623.129,16,36,4,56,0.256768663,0.577729491,0.898690319,-0.291835263,-0.056656699,-0.128440983
18,Nottinghamshire,East Midlands,2012/13,Q2,1135.992,44,55,3,102,0.387326671,0.484158339,0.897893647,0.04962945,-0.348625858,-0.129651122
40,West Mercia,West Midlands,2017/18,Q4,1258.711,28,80,5,113,0.222449792,0.635570834,0.897743803,-0.381593704,0.123825083,-0.129878734
29,Cambridgeshire,East,2015/16,Q1,849.035,30,45,1,76,0.353342324,0.530013486,0.895133887,-0.03925407,-0.205544488,-0.133843177
2,Humberside,Yorkshire,2008/09,Q2,927.866,23,56,4,83,0.247880621,0.603535424,0.894525718,-0.315081273,0.023865304,-0.134766982
41,Hampshire,South East,2018/19,Q1,1969.331,47,127,2,176,0.238659728,0.644889051,0.893704512,-0.339197829,0.152900625,-0.136014388
31,Northumbria,North East,2015/16,Q3,1444.759,39,87,3,129,0.269941215,0.602176557,0.892882481,-0.257383437,0.019625243,-0.137263047
9,Staffordshire,West Midlands,2010/11,Q1,1120.348,23,75,2,100,0.205293355,0.669434854,0.892579806,-0.426465082,0.229490657,-0.137722809
26,Staffordshire,West Midlands,2014/15,Q2,1120.348,29,70,1,100,0.258848144,0.624805864,0.892579806,-0.286396536,0.090235251,-0.137722809
36,Durham,North East,2016/17,Q4,627.789,8,47,1,56,0.12743135,0.748659183,0.892019452,-0.630107336,0.476693563,-0.138573981
34,Wiltshire,South West,2016/17,Q2,706.314,17,46,0,63,0.240686154,0.651268416,0.89195457,-0.333897863,0.172806096,-0.138672537
2,Wiltshire,South West,2008/09,Q2,706.314,21,42,0,63,0.29731819,0.59463638,0.89195457,-0.185781005,-0.003902298,-0.138672537
18,Leicestershire,East Midlands,2012/13,Q2,1069.906,28,65,2,95,0.261705234,0.607530007,0.887928472,-0.27892403,0.036329563,-0.14478815
18,Bedfordshire,East,2012/13,Q2,664.479,36,22,1,59,0.541777844,0.33108646,0.887913689,0.453584948,-0.826254559,-0.144810606
18,Humberside,Yorkshire,2012/13,Q2,927.866,26,56,0,82,0.280212876,0.603535424,0.8837483,-0.230518677,0.023865304,-0.151137802
11,Humberside,Yorkshire,2010/11,Q3,927.866,33,48,1,82,0.355654804,0.517316078,0.8837483,-0.033205953,-0.245164087,-0.151137802
1,Hampshire,South East,2008/09,Q1,1969.331,43,129,2,174,0.218348261,0.655044784,0.883548779,-0.392320951,0.184589461,-0.151440873
31,Derbyshire,East Midlands,2015/16,Q3,1041.998,34,56,2,92,0.326296212,0.537429055,0.882919161,-0.109991155,-0.182405761,-0.152397257
32,Derbyshire,East Midlands,2015/16,Q4,1041.998,31,56,5,92,0.297505369,0.537429055,0.882919161,-0.185291451,-0.182405761,-0.152397257
44,Gloucestershire,South West,2018/19,Q4,623.129,17,35,3,55,0.272816704,0.56168145,0.882642278,-0.24986281,-0.106731248,-0.152817841
3,Gloucestershire,South West,2008/09,Q3,623.129,14,29,12,55,0.22467258,0.465393201,0.882642278,-0.375780169,-0.407178537,-0.152817841
12,Gloucestershire,South West,2010/11,Q4,623.129,29,24,2,55,0.465393201,0.385152994,0.882642278,0.253806624,-0.657551277,-0.152817841
6,Essex,East,2009/10,Q2,1802.164,49,102,8,159,0.271895344,0.565986225,0.882272646,-0.25227256,-0.093299097,-0.15337931
11,West Mercia,West Midlands,2010/11,Q3,1258.711,26,81,4,111,0.206560521,0.643515469,0.881854532,-0.423150905,0.148614652,-0.154014421
1,South Wales,Wales,2008/09,Q1,1317.325,31,83,2,116,0.235325375,0.630064714,0.880572372,-0.347918578,0.106644391,-0.155962013
42,Wiltshire,South West,2018/19,Q2,706.314,14,48,0,62,0.198212127,0.679584434,0.877796561,-0.444985506,0.261160293,-0.16017845
